ISBN,book_id
0743439775,4384
0449219410,4389
0446609781,4390
0679454446,4391
051512608X,4392
0451124383,4394
0312978332,4396
0451408888,4398
0060008776,4402
0553574671,4403
0312956126,4408
0385334729,4409
3257231393,4413
067088300X,4425
0786869216,4426
0943233437,4429
0375727345,4430
0156001454,4431
0446608890,4433
0316781460,4436
0425188787,4438
0345382323,4439
0312983298,4440
0553275852,4442
0440201330,4443
0743437640,4448
1551668912,4449
0380017601,4451
042515601X,4460
0140293442,4463
0140293469,4465
0920668372,4466
0375703861,4467
0156011042,4469
0060391448,4471
0684829975,4472
0451099648,4473
0671776975,4474
0440967694,4475
0425152251,4478
0312924585,4479
0385479565,4481
0140132708,4487
0671578103,4489
0756401364,4490
0886779758,4491
1931561230,4492
0060504072,4494
0345460952,4495
0312274920,4496
038081658X,4499
0380791978,4500
0345409671,4502
0553380958,4509
0142300608,4517
0380731797,4520
0553583891,4525
0684849739,4526
0312171838,4527
0671042505,4530
0743205413,4531
0399147853,4532
0425162443,4533
1400060052,4535
0425183238,4540
0373711646,4542
0345423291,4543
0515132020,4544
0515131229,4546
0446679364,4548
0345445732,4549
0451410157,4551
1570613818,4556
0385494149,4558
0312199430,4560
048627263X,4566
0486270610,4567
0330330373,4568
0571135390,4571
0451183746,4573
038079487X,4577
0684872153,4578
0060926317,4579
0140622500,4583
0312421273,4588
0679454454,4589
0778320294,4592
0380811081,4598
0399147020,4601
0062512668,4602
0440241162,4603
0786866586,4608
3492045170,4622
0679756973,4624
0688156819,4633
0762403004,4634
0679722645,4637
0380732181,4638
0156007754,4639
031205436X,4641
1573226521,4642
0671027638,4643
1573226882,4645
1573228214,4646
0316780812,4647
0515119784,4648
0736909672,4649
0786011963,4650
0811825558,4651
0515134449,4662
0064407675,4665
0767902890,4666
0061092355,4673
0380977788,4677
0441304834,4678
0609805002,4680
0684853205,4685
8408043641,4689
0553571818,4696
0441790348,4697
0812550390,4698
0060931809,4709
0553573403,4713
0553579908,4714
1885211279,4717
0553280147,4720
0345391055,4723
0312979479,4725
0375760911,4726
068480087X,4729
0743407067,4730
0515131083,4731
1400032806,4740
0743243315,4744
0743407059,4745
0743407083,4748
0446532444,4749
0446533041,4750
0743483014,4753
0380005239,4757
0064401774,4759
0380732238,4760
1571740562,4761
0399142789,4762
0375406530,4763
006000438X,4764
0375412557,4766
0374129983,4768
0394561619,4772
0385318782,4774
0679437452,4777
1931561648,4778
0060517794,4779
0553296124,4780
0345413350,4781
0380701340,4782
0679450041,4785
0140185011,4799
0451146425,4801
0380817446,4803
0345300203,4806
0440154731,4808
0553579835,4809
0345379330,4811
1576737330,4812
0590371258,4813
1573227226,4814
0151446474,4816
0670813028,4817
0451197410,4822
0316601950,4824
0451210220,4827
0399148515,4828
0445406518,4830
0345406141,4834
0061006629,4835
0553286390,4839
0345301293,4840
076534128X,4848
0345384687,4850
0345353749,4851
0385333498,4855
0345313151,4857
0345314255,4858
0345305183,4859
0451132343,4861
0451131312,4863
0061031429,4866
0060977337,4869
0553380168,4871
006098726X,4874
0671504398,4877
0553582925,4885
0812545249,4887
0553572423,4889
0525941673,4892
0812522400,4893
014027944X,4899
0452283930,4922
1573227331,4924
080411918X,4930
0553293176,4932
0316812471,4933
0440222915,4934
1551668653,4935
038079960X,4936
0440237300,4937
0066214122,4941
0684803135,4942
0312192339,4944
0375507523,4947
0140266909,4948
0836221192,4949
0446386405,4950
0446604275,4960
0812968379,4969
034545071X,4971
0451188470,4972
0375502238,4976
0440202043,4977
0312975228,4982
0590452037,4983
0451183665,4984
0399150897,4991
0671868640,4993
0811828964,4996
0786890169,4998
074322535X,4999
0399148728,5000
0312264372,5004
0684841185,5005
0679463070,5007
0399146687,5012
0316693286,5014
0373484887,5020
0099521016,5022
0060086246,5027
0451180429,5028
0373250126,5029
0373250193,5031
0451410947,5033
038550926X,5034
3257229364,5042
0552998001,5046
3442439736,5048
0671004530,5050
325722575X,5053
3442413338,5054
3442435366,5056
0440226414,5063
0060959037,5065
055327886X,5066
0805036377,5067
0688156134,5068
014028009X,5070
0140254587,5072
0375708278,5073
0425187063,5076
2070408507,5080
0451524063,5085
031286504X,5088
0886778964,5100
8495501112,5105
0451457811,5110
0553342495,5111
0374525641,5115
0874775132,5119
0312244266,5125
0446364290,5148
0446600342,5150
1551666014,5152
0446356859,5153
0446603082,5154
0446360511,5155
0446364312,5156
0446364150,5157
0446356875,5158
0452282829,5175
0452281091,5176
0785268839,5205
0871135809,5206
347354034X,5213
034540761X,5214
1844261085,5220
0875420036,5222
0141001828,5223
8817131628,5225
0553293400,5232
0060929871,5233
0393312836,5234
0553211757,5235
0060931914,5236
0393318680,5237
0590409433,5238
0515093556,5240
0385722206,5248
0061095540,5252
8817106259,5253
0679732411,5255
0446606243,5256
0316785261,5257
0140049975,5258
0425174808,5265
0140390847,5268
0451202856,5269
039571091X,5278
0142001430,5283
0609809547,5284
0345463404,5292
0449006379,5293
0312984820,5298
0380764008,5299
0060549270,5300
0505525305,5301
0451458923,5306
080410526X,5309
031242227X,5310
0553250256,5312
0440241812,5315
0767914767,5316
0679721037,5322
006093090X,5330
038533494X,5333
0553574132,5341
0140270590,5346
0440235596,5350
2070419657,5355
0679733167,5364
0375504907,5371
0142000485,5374
061810450X,5378
014019536X,5395
0380816555,5396
0684848066,5397
0449211827,5398
0441627404,5399
0553562738,5400
0380708892,5404
038070613X,5405
0380805421,5406
0375708707,5410
0802134475,5411
0553274066,5413
042516098X,5417
0446613266,5419
038549081X,5420
0312267460,5421
0552998486,5424
1853260193,5426
0140440151,5428
0671041789,5430
0439139597,5431
0439064864,5432
1575665379,5433
0441005489,5434
0380726297,5441
0553292056,5442
0553213512,5445
044023672X,5447
0394839129,5448
0440180295,5450
0884270610,5453
1573229083,5459
034540047X,5461
0380805995,5463
0449003795,5466
0060935464,5473
0446322180,5474
1551668998,5475
0515116173,5476
042516828X,5478
0446519081,5485
044651862X,5486
0767902335,5492
1577311523,5493
1882723007,5499
0874776945,5503
043935806X,5506
0425158640,5519
068483183X,5522
0553210823,5528
0140304770,5531
0553213113,5534
0440225922,5536
0099993805,5537
0060988258,5542
0451184963,5544
0440220602,5545
0671721135,5547
0786864516,5548
042513525X,5549
0399149422,5552
0440972329,5553
0451156609,5554
0380016699,5560
034530988X,5563
2020239302,5567
060980748X,5577
1400031354,5579
0394578198,5585
2290318329,5588
0553278118,5589
0590477412,5591
0425170349,5593
0486270556,5597
0380709538,5600
0743400526,5601
0671695169,5604
0671695142,5605
0671729462,5606
0446608955,5607
0679417397,5610
0440204194,5613
0451408721,5615
0449218473,5625
0060926015,5626
3404149114,5636
2277229938,5641
2253150908,5642
2253044911,5644
2253033138,5646
067972883X,5648
0440414806,5649
014038572X,5654
846630679X,5655
0140621334,5657
0440241073,5662
0553277243,5663
0553287303,5665
0451190521,5666
0451190491,5667
0440204429,5673
2266102621,5677
202025462X,5680
2253044903,5684
2253152846,5685
0345350804,5692
0743203178,5696
0380003821,5708
0553205315,5713
0449227421,5720
3442430879,5722
3426600218,5723
0525244581,5729
0440414121,5731
3442441080,5732
0805010858,5734
1558506462,5736
0140245480,5737
0451167716,5738
0440203430,5744
0446606324,5745
0446604089,5748
0451202473,5751
1558746986,5754
0515132187,5755
0449213447,5758
0446670251,5759
0140622144,5783
0425154092,5786
0425179613,5787
0375724370,5788
3453127013,5794
0671014196,5800
0688171877,5801
0871136791,5802
055321277X,5812
0553380095,5814
0060391502,5815
0679726225,5817
0440504708,5821
0440473500,5828
0743423682,5830
0525945938,5832
042516876X,5833
0385496095,5834
0385475721,5835
1551667509,5839
0679405283,5845
0440508975,5846
0515137111,5848
0345456939,5849
0060504110,5850
0743469844,5852
0553583573,5853
880781000X,5857
0451205561,5858
1551667371,5859
0375406182,5864
0553271636,5865
0345389964,5867
0679751521,5869
1888054557,5871
0312099045,5872
0312966091,5873
0385265565,5874
0670813648,5875
0399144315,5878
0786883219,5879
0375504613,5880
0671001795,5887
0425161285,5891
0156904365,5892
8804342838,5893
014034991X,5895
0440414539,5896
0553274295,5898
0689800843,5900
0743490398,5911
0451524667,5912
0446600253,5913
0345386744,5914
0671039857,5916
0671039830,5917
0671007696,5918
067100767X,5919
1558748040,5923
0743403614,5926
8495501074,5928
0821767240,5935
0515135356,5936
0316782262,5937
0525945210,5938
0786869054,5939
0446530387,5940
0688177743,5941
0375413634,5942
0425147762,5943
0399149295,5944
0670031062,5946
0679439382,5947
0451179188,5949
0061098035,5951
0312926456,5954
0786889837,5955
0804108749,5956
0425121631,5957
0345402308,5959
0451168690,5960
067945960X,5961
0316693235,5962
0451188616,5963
050552208X,5964
0380820846,5965
0425153975,5966
0425119653,5967
0553579983,5968
0399149325,5969
0446610852,5972
0671744577,5974
0743233468,5976
0804114986,5977
0380808072,5978
067179356X,5979
0380750848,5981
0446611808,5983
0553583360,5985
0446600709,5986
0425178579,5989
1551669498,5991
0345430786,6006
0316710571,6007
0312319142,6011
0345453417,6013
0553802526,6019
0399150854,6021
0446531421,6023
0399150870,6026
0399149821,6027
0553802496,6028
0345452577,6029
1400041414,6030
0525947655,6033
0399148760,6037
0316603287,6038
0399145664,6039
0425178102,6040
0553580515,6041
0312985207,6046
0312981260,6048
0425122956,6058
0451208765,6059
0618129022,6060
0345423402,6061
0345423429,6062
034544356X,6063
0743454146,6064
0451210840,6065
0425152367,6066
0553106643,6068
0449223795,6073
0312144075,6075
0156007479,6077
0061031844,6078
0875421849,6082
0786868619,6083
0671723650,6090
0671733354,6091
0451206525,6092
0451167317,6096
0590444646,6098
0671517643,6100
0345428455,6105
0786913886,6116
0399144706,6122
0140444173,6124
1560760478,6126
0880389052,6127
0880389206,6128
0345396936,6138
014010870X,6140
0330306839,6144
0590466178,6151
0312980159,6157
1580050158,6161
0312979886,6173
0425173631,6175
0553212451,6177
0451191137,6178
0553299611,6179
0679454489,6180
0679454470,6181
0425176304,6182
087542791X,6189
015696158X,6190
0679720200,6191
0373250371,6195
0312983271,6196
0060507845,6197
0345295684,6198
0446670111,6202
0312979096,6205
0821221817,6218
0345391829,6221
0609603086,6223
0553282816,6225
0553284789,6226
0553279556,6227
0374281947,6229
0345420438,6230
0345384911,6232
0451191013,6235
0553564943,6236
2070380599,6243
0375725849,6252
0345318587,6253
0671701231,6258
038072541X,6260
0449204553,6261
0446605409,6262
0061009504,6263
0142002399,6264
0330328743,6267
0679776818,6276
0446610771,6286
0440224713,6292
0553280414,6294
0373484232,6295
0064410137,6296
0345440765,6301
0836251822,6302
0517706814,6305
0440496039,6316
0689710682,6317
0440472091,6329
0439136369,6330
0020418809,6336
014034893X,6339
0385498799,6341
0140366660,6342
0060278250,6343
0060278234,6344
0064471837,6345
0345366239,6346
0330262130,6347
0684832178,6355
0380807343,6356
0553577123,6360
0380752891,6368
0812969812,6377
0451163524,6379
0451194861,6380
0452280621,6382
0451166582,6385
0671026011,6387
0330375253,6396
055337933X,6398
0385503822,6400
0609804138,6401
0345439104,6402
0061031410,6404
0375757597,6405
0140071083,6406
0743439791,6409
0684848406,6413
0679742565,6419
0553575384,6420
0449214176,6421
0061031070,6422
0425180638,6423
1853260045,6424
0441009239,6430
0441008534,6431
0312924801,6432
0451454537,6438
0451163540,6449
0394800206,6459
0671787551,6465
0812516001,6467
3442432073,6473
0399145923,6478
0316693251,6479
0804107432,6481
2070373622,6482
0375503994,6483
068416325X,6490
3442722497,6493
3746614007,6498
0679735909,6501
0380716542,6502
0380792486,6503
0670881767,6504
0451523377,6505
0452281423,6506
0679775439,6510
0345272609,6512
0345272587,6514
3596215226,6522
0786817089,6529
0385334923,6530
0345445856,6531
0449221490,6538
042513699X,6542
015602943X,6545
037570485X,6546
0671686151,6547
0156028352,6553
0886773741,6561
0886771625,6565
0140186484,6567
0590457403,6569
0448095041,6570
044809505X,6571
0061032042,6577
0515126098,6581
0345387651,6583
0345384563,6584
0553287893,6587
0061073628,6601
0553580531,6612
0451160193,6614
0679433023,6617
0679463321,6620
0679444815,6621
0486268705,6624
0060921145,6629
0553241729,6637
0812507428,6648
0425121259,6649
0061030430,6650
0553572210,6654
0553288342,6655
0743467523,6657
0312950489,6658
014012389X,6659
0446353205,6662
042516019X,6666
0446357405,6667
0373834284,6682
0440224853,6683
0345404114,6684
0451211014,6691
0440219817,6693
0446361739,6696
0141007338,6697
0007110928,6699
0375760393,6700
0425129586,6702
0671027662,6707
0399523308,6711
042513024X,6719
0446530239,6721
0552133256,6725
0671742515,6729
0446357200,6731
0316198951,6733
0140065504,6738
0345427637,6741
0449213765,6743
0553213105,6745
0446674168,6747
0380012057,6754
0385474547,6755
0671020293,6757
0860074382,6759
0330267388,6761
0679426140,6763
0671042572,6764
0743420373,6771
3442448794,6775
0440219760,6779
0679736662,6782
0451209907,6783
0449221512,6785
0399149783,6788
0525946284,6789
0385318073,6790
0061013315,6791
1400031362,6792
0804107386,6793
0449223612,6805
0061031127,6810
044020352X,6814
0156012197,6815
0449221180,6816
0553107755,6819
1853260150,6820
1853262390,6821
0393314804,6823
038073186X,6837
0440195934,6839
088038722X,6840
0440998050,6843
0140014845,6846
0743464672,6849
155874424X,6850
2070414574,6851
1565122968,6860
0804115613,6863
067973855X,6865
0345340426,6867
0679745203,6868
0345449347,6873
0151005346,6877
0156006391,6878
0156005204,6880
0156010593,6882
0375701907,6883
0156004011,6884
0679777547,6885
034543479X,6886
1853262714,6888
0375705198,6892
0747545634,6895
0449910830,6898
0894808249,6908
044021873X,6910
0449223345,6911
0449223833,6920
0679412956,6927
0688156142,6929
0399137734,6930
0515123498,6932
0439139600,6933
0670894370,6934
0441007554,6935
1555910807,6936
0385495641,6938
0670031208,6939
0552143774,6946
0142004278,6948
0451192036,6949
0140434186,6958
0192833863,6972
0446531480,6977
0451207645,6979
0743428188,6981
0061000078,6984
0671670689,6985
0449000869,6986
0446605581,6987
0441694543,6988
0345395069,6991
042514545X,6994
0671011375,6999
0515124796,7000
0515126489,7001
0399142851,7005
0399146253,7006
0316693294,7007
0553096834,7012
0345334019,7016
0553574663,7018
0451180054,7019
0812590554,7020
055357924X,7021
0812571991,7024
0451199650,7025
0451197429,7026
0553102346,7027
0399146504,7028
0140431020,7041
0860680649,7046
0553279378,7051
0380717581,7055
0425176037,7058
0425083837,7061
0425135721,7062
0515090654,7064
0553292722,7065
0380721643,7066
0425183750,7067
0380798573,7070
0452282268,7071
0786867787,7072
067982412X,7075
0373226918,7080
0345354621,7083
0671442686,7084
0671525808,7085
0671684027,7086
0812516214,7089
0671742493,7092
0061054143,7097
0446391301,7102
0743233026,7103
3442720117,7105
8420646032,7107
8495501090,7108
8495501198,7109
0931580587,7114
8433925180,7121
8483101610,7128
0802130119,7130
0440224705,7131
0312983867,7132
045120994X,7133
0345459202,7134
0312955731,7135
0553205803,7136
0684800713,7138
1566840287,7139
0062500260,7140
0786888083,7143
0345344464,7144
1400031346,7148
0446524131,7150
0446612626,7151
0316781142,7153
0609801279,7154
0060008024,7159
051511264X,7161
0330491199,7163
0345389417,7168
0425147584,7169
0451177037,7170
0684853523,7188
0060193395,7189
0446363669,7190
0345339495,7197
0671525433,7198
0452283442,7205
0345404319,7209
0812510488,7214
8420636282,7216
0670887315,7224
0425098451,7225
0786885912,7232
0061000299,7234
0345432479,7239
0446609560,7240
0449912108,7241
067940712X,7243
0670894699,7247
0452283086,7248
0061000035,7252
038081093X,7253
0684867974,7255
0060924349,7256
0440225116,7259
0316171638,7260
0440214009,7261
3257211945,7266
3257231008,7269
0330346261,7270
0671743481,7271
044166251X,7275
0375758453,7280
0553560719,7282
0451168615,7283
0385334206,7286
1853260010,7288
0449220605,7289
0553379267,7290
1853260002,7291
1853260614,7292
0553560735,7293
0671024345,7295
0553106651,7299
0425099334,7306
067978148X,7314
0684853507,7325
0670865796,7338
0399146296,7340
0316603570,7355
0312289723,7357
0553801945,7359
0425192725,7365
0553579525,7366
0380792745,7367
0399146652,7370
0553573985,7372
0671042831,7375
0312199406,7376
0393046974,7377
0756401356,7379
0671656155,7380
0345450698,7383
0375412530,7384
0696218364,7386
0553569031,7392
0804114609,7398
0345438825,7400
0380868768,7401
039915079X,7402
0670894508,7403
0312983743,7404
0385729340,7406
0517122707,7407
0451450523,7413
0330331973,7415
0553212427,7423
0553212419,7424
031298328X,7429
0451205626,7430
0446606456,7432
0449223043,7433
0553284118,7434
0446364622,7436
0140060898,7437
0671737791,7438
0684826127,7439
0345423135,7441
1556618662,7457
0891073906,7458
0373218125,7460
0380728133,7461
0375724389,7464
